Company,Ticker,Sector,Current Close,Open,Previous Close,Price Change (%),Beta,P/E Ratio,Market Cap,52-Week High,52-Week Low,Dividend Yield,Average Volume,RSI Score
Central Federal Corp.,CFBK,Financial Services,18.78,18.78,18.57,1.131,0.567,7.7603307,119931336.0,22.0,14.69,0.0128999995,2662.0,59.80475492799324
C&F Financial Corp.,CFFI,Financial Services,44.55,43.07,43.04,3.508,0.407,7.3393736,149591776.0,72.0,33.51,0.040900003,26003.0,40.44449469414883
Capitol Federal Financial,CFFN,Financial Services,5.6,5.5,5.51,1.633,0.473,,743310400.0,6.88,4.22,0.0617,828480.0,80.03878077830778
California First National Bancorp,CFNB,Financial Services,19.5,19.5,19.5,0.0,0.23,7.9591837,181533104.0,20.0,14.9,0.020499999,52.0,33.91752480429892
The Carlyle Group L.P.,CG,Financial Services,41.5,40.32,40.3,2.978,1.741,,14935061504.0,48.52,27.13,0.0347,2088367.0,71.6664348454479
Compugen Ltd,CGEN,Healthcare,1.72,1.76,1.76,-2.273,2.601,,153991952.0,3.03,0.53,,356750.0,43.78438685289858
Cognex Corp.,CGNX,Technology,49.34,48.48,48.46,1.816,1.412,86.5614,8469803008.0,59.51,34.28,0.0062,1037409.0,85.91123655622857
Calamos Global Total Return Fund,CGO,Financial Services,11.9091,11.71,11.53,3.288,1.177,6.3346276,117016904.0,11.92,7.9,0.0833,30247.0,97.56221300738322
Comstock Homebuilding Companies,CHCI,Real Estate,6.37,6.34,6.35,0.315,0.757,8.063291,62584676.0,8.56,3.85,,29452.0,74.53804473500719
City Holding Company,CHCO,Financial Services,107.31,106.03,105.89,1.341,0.472,13.498114,1584217472.0,115.89,86.56,0.027,55547.0,79.83557845396993
Churchill Downs Inc.,CHDN,Consumer Cyclical,138.73,139.19,138.8,-0.05,0.962,30.692476,10222902272.0,141.57,106.45,0.0028,525054.0,72.35957925535183
The Chefs' Warehouse Inc.,CHEF,Consumer Defensive,38.81,39.24,39.03,-0.564,2.304,43.606743,1543539712.0,42.8,17.29,,282370.0,61.29466620469043
Calamos Convertible Opportunities,CHI,Financial Services,12.02,12.0,12.0,0.167,1.159,12.652632,904360768.0,12.05,9.7,0.095,162552.0,85.94511803466145
Check Point Software Technologies Ltd,CHKP,Technology,170.31,169.72,169.89,0.247,0.625,23.687065,19229020160.0,170.92,124.82,,682408.0,87.05733589814486
Chemung Financial Corp,CHMG,Financial Services,44.28,44.2,44.06,0.499,0.185,8.4827585,210435376.0,51.36,37.26,0.028099999,8832.0,60.27427544994826
China Natural Resources,CHNR,Industrials,0.77,0.7337,0.73,5.479,0.711,,7596642.0,8.85,0.61,,314472.0,41.406487601448795
C.H. Robinson Worldwide,CHRW,Industrials,85.44,87.01,86.55,-1.282,0.809,33.6378,10004596736.0,100.88,65.0,0.028199999,1702563.0,51.538029983026824
Chs Inc,CHSCP,Consumer Defensive,30.0,30.02,30.09,-0.299,,,,33.41,28.8,0.0665,13137.0,16.47364947858088
Charter Communications,CHTR,Communication Services,293.95,296.74,293.91,0.014,1.041,9.516026,42337619968.0,458.3,236.08,,1203872.0,49.69612379874285
Chuy's Holding Inc,CHUY,Consumer Cyclical,23.52,24.01,23.9,-1.59,1.76,13.754386,405256672.0,42.89,23.29,,154036.0,53.863846061559805
Calamos Global Dynamic,CHW,Financial Services,7.11,7.07,7.05,0.851,1.277,5.780488,454075904.0,7.13,5.07,0.0875,146200.0,81.16054141359915
Calamos Convertible And High,CHY,Financial Services,11.35,11.32,11.29,0.531,,11.237624,871255552.0,12.16,10.73,0.106300004,160106.0,72.57331961902251
Ciena Corp.,CIEN,Technology,47.32,46.91,46.73,1.263,0.945,45.5,6800120320.0,63.24,39.94,,1620014.0,78.99584535541102
Cincinnati Financial Corp.,CINF,Financial Services,119.1,117.22,116.93,1.856,0.658,7.924152,18661658624.0,124.35,96.86,0.0277,658960.0,61.10734153280941
Cfs Bancorp,CITZ,Financial Services,30.75,30.39,30.75,0.0,,,91742320.0,35.0,28.0,0.0119,478.0,75.1903425430216
Citizens Holding Company,CIZN,Financial Services,7.85,7.85,7.85,0.0,0.008,23.787878,44186156.0,12.09,6.64,0.0817,3650.0,61.8310807689675
China Jo-Jo Drugstores,CJJD,Healthcare,2.275,2.38,2.3,-1.087,-0.02,,10633532.0,9.4,1.95,,6645.0,57.59612649015657
Celldex Therapeutics Inc,CLDX,Healthcare,36.63,37.48,37.17,-1.453,1.578,,2414301696.0,53.18,22.11,,649345.0,59.264607722875915
Clearfield,CLFD,Technology,38.06,37.57,37.44,1.656,1.395,,541719424.0,49.64,22.91,,159775.0,67.59026214657669
Clearsign Combustion Corporatio,CLIR,Industrials,0.8701,0.8937,0.92,-5.424,1.042,,43680676.0,1.72,0.62,,91375.0,58.48803460510798
Calumet Specialty Products,CLMT,Energy,17.32,16.44,16.14,7.311,1.931,,1392330496.0,19.91,11.91,,100091.0,75.01068011872161
Clean Energy Fuels,CLNE,Energy,2.24,2.28,2.26,-0.885,2.159,,500109152.0,5.25,2.17,,1705562.0,25.79310873910869
Clearone Communications Inc.,CLRO,Technology,0.685,0.6902,0.7,-2.143,0.887,,16418834.0,2.48,0.63,,144803.0,58.14296826568983
Euro Tech Holdings Company,CLWT,Industrials,1.45,1.44,1.44,0.694,0.792,6.041667,11188635.0,1.94,1.22,,19381.0,32.83949119194082
Columbus Mckinnon Corp.,CMCO,Industrials,32.74,32.33,32.11,1.962,1.206,20.335405,944833856.0,45.84,30.29,0.0087,170485.0,32.00278438896484
Comcast Corp.,CMCSA,Communication Services,37.43,37.58,37.51,-0.213,1.003,9.928382,146861473792.0,47.46,36.43,0.033099998,20208668.0,26.9247768568637
Cme Group Inc.,CME,Financial Services,193.58,194.1,194.62,-0.534,0.527,22.047836,69701378048.0,223.8,180.11,0.0444,2119468.0,19.543634149144907
Cumulus Media Inc.,CMLS,Communication Services,1.92,1.95,1.87,2.674,1.474,,32420736.0,6.59,1.78,,38629.0,34.57978583450135
Chimerix Inc.,CMRX,Healthcare,0.8386,0.81,0.8204,2.218,1.194,,75163632.0,1.3,0.78,,238224.0,36.1587702408853
Comtech Telecommunications,CMTL,Technology,3.27,3.04,3.03,7.921,1.571,,93172440.0,13.04,1.53,0.051599998,2447254.0,59.28682952657288
Chinanet Online Holdings,CNET,Communication Services,0.77,0.7401,0.7899,-2.519,0.527,,5547472.0,1.45,0.65,,17518.0,40.827367046933304
Conmed Corp.,CNMD,Healthcare,65.32,64.45,64.09,1.919,1.425,25.026821,2011901696.0,137.86,61.05,0.0125,504609.0,26.9079179295872
Connectone Bancorp Inc.,CNOB,Financial Services,19.02,18.58,18.51,2.755,1.256,10.063493,729095552.0,24.44,14.51,0.038900003,152636.0,71.63660821348357
Consolidated Communications Holdings,CNSL,Communication Services,4.41,4.39,4.39,0.456,1.008,,522276288.0,4.65,2.93,,531080.0,57.83589344608517
Century Casinos,CNTY,Consumer Cyclical,2.36,2.36,2.35,0.426,2.644,,72410936.0,8.01,2.35,,197281.0,26.798462228410372
Corinthian Colleges,COCO,Consumer Defensive,30.14,28.5,28.25,6.69,0.222,33.120876,1708455680.0,33.29,19.41,,592116.0,83.49924477746227
Coherent,COHR,Technology,76.56,75.67,75.11,1.931,1.646,,11672413184.0,77.49,28.47,,2117526.0,87.15732100863355
Cohu,COHU,Technology,35.53,35.0,34.81,2.068,1.585,,1672961920.0,43.99,28.57,,294040.0,86.10512784556971
Coca-Cola Bottling Co. Consolidated,COKE,Consumer Defensive,1082.6,1078.41,1076.86,0.533,0.775,22.289478,9484311552.0,1134.49,614.22,0.0019,66596.0,46.653635996634456
Columbia Banking System,COLB,Financial Services,20.77,20.21,20.16,3.026,0.88,8.4430895,4348781056.0,28.12,17.08,0.0714,2034347.0,81.60128321925723
Columbia Sportswear Company,COLM,Consumer Cyclical,77.55,78.2,78.2,-0.831,0.936,19.100986,4585066496.0,87.23,66.01,0.0153,477604.0,38.621397558296856
Conn's,CONN,Consumer Cyclical,0.5964,0.6501,0.66,-9.636,2.223,,14842011.0,5.26,0.52,,249995.0,7.498755867766874
Majesco Entertainment Company,COOL,Financial Services,11.1,11.2,11.2,-0.893,-0.016,,113937064.0,13.7,10.61,0.1459,2954.0,7.7733041924718975
Corcept Therapeutics Inc.,CORT,Healthcare,30.62,30.25,29.9,2.408,0.438,29.161907,3187909632.0,35.22,20.84,,1179729.0,42.9018142289865
Costco Wholesale Corp.,COST,Consumer Defensive,884.31,887.4,886.85,-0.286,0.769,54.789967,392045592576.0,896.67,530.56,0.0052,1753596.0,62.882755767058846
Canterbury Park Holding Corp.,CPHC,Consumer Cyclical,21.098,21.0,21.27,-0.809,-0.28,11.919774,105126480.0,30.25,14.27,0.013300001,2809.0,32.93059514766006
Cumberland Pharmaceuticals Inc.,CPIX,Healthcare,1.43,1.49,1.49,-4.027,0.23,,20293416.0,2.36,1.38,,8057.0,37.038128070878564
Capital Product Partners L.P.,CPLP,Industrials,16.95,16.76,16.9,0.296,0.866,7.466961,932912768.0,18.85,12.7,0.0355,26103.0,51.441248096668716
Copart,CPRT,Industrials,54.13,54.37,54.44,-0.569,1.275,37.85315,52089192448.0,58.58,42.41,,4221275.0,63.331351076061864
Catalyst Pharmaceutical Partners,CPRX,Healthcare,15.46,15.71,15.61,-0.961,0.703,27.607143,1826057856.0,17.5,11.55,,1226162.0,43.346312578130224
Consumer Portfolio Services,CPSS,Financial Services,9.5,9.39,9.44,0.636,2.025,6.551724,199703296.0,13.75,7.03,,33868.0,72.2358714467907
Compuware Corp.,CPWR,Utilities,0.0062,0.0062,0.0062,0.0,-16.669,,1143094.0,0.0444,0.0002,,72306.0,7.767351570111131
Cra Internationalinc.,CRAI,Industrials,169.75,168.13,169.19,0.331,1.166,27.782324,1173923072.0,187.1,81.29,0.0099,35590.0,48.86151103444621
China Recycling Energy Corp.,CREG,Utilities,1.0,1.0,0.99,1.01,0.639,,8387590.0,2.0,0.8,,37145.0,42.54204950944821
Cresud S.A.C.I.F. Y A.,CRESY,Industrials,8.27,7.78,8.21,0.731,1.279,,710366592.0,10.75,6.16,0.0942,175542.0,69.41268183331493
Curis,CRIS,Healthcare,6.9,6.79,6.85,0.73,3.354,,40669152.0,17.49,0.38,,27095.0,51.18586259334236
America's Car-Mart,CRMT,Consumer Cyclical,60.49,59.94,59.82,1.12,1.694,,386814208.0,127.96,55.0,,65424.0,65.43265676999853
Ceragon Networks Ltd,CRNT,Technology,2.57,2.54,2.54,1.181,1.402,51.399998,220096336.0,3.38,1.56,,379124.0,62.98873622193147
Crocs,CROX,Consumer Cyclical,140.14,144.45,143.25,-2.171,2.001,10.855151,8506848256.0,165.32,74.0,,1184034.0,49.15805721180839
Cirrus Logic,CRUS,Technology,136.6,136.35,135.46,0.842,0.941,27.877552,7301365760.0,138.65,65.02,,478250.0,88.28210525912705
Corvel,CRVL,Financial Services,255.5,250.69,250.37,2.049,1.084,57.93651,4385478656.0,281.41,187.92,,36542.0,75.42887100674777
Crown Crafts,CRWS,Consumer Cyclical,4.865,4.9,4.9,-0.714,0.825,10.135416,50161552.0,5.97,4.11,0.0654,10444.0,35.763896638902395
Cisco Systems,CSCO,Technology,46.27,46.04,45.8,1.026,0.844,15.631757,186413039616.0,58.19,44.95,0.0349,19343772.0,40.77788323868229
Costar Group,CSGP,Real Estate,71.84,71.99,71.59,0.349,0.813,99.77777,29346996224.0,100.38,67.35,,2344096.0,53.146143322027775
Csg Systems International,CSGS,Technology,40.18,40.27,40.08,0.25,0.816,18.263636,1192783488.0,69.35,39.56,0.0299,314921.0,59.58024247484281
Canadian Solar Inc.,CSIQ,Technology,16.13,15.85,15.64,3.133,1.283,5.620209,1067401088.0,39.07,13.8,,1839701.0,60.49466425539822
Csp Inc.,CSPI,Technology,15.11,15.35,15.21,-0.657,1.384,26.982141,147381424.0,29.925,4.91,0.0062,65770.0,50.6989632031344
Calamos Strategic Total Return Fund,CSQ,Financial Services,17.51,17.36,17.24,1.566,1.348,5.778878,2808078848.0,17.57,12.5,0.0713,182270.0,88.25867975174523
Caesarstone Sdot-Yam Ltd.,CSTE,Industrials,5.13,5.4,5.35,-4.112,0.139,,177170704.0,6.81,3.5,,145003.0,49.65322445568879
Capital Southwest Corp.,CSWC,Financial Services,26.88,26.61,26.61,1.015,1.289,13.112195,1232552832.0,27.22,20.43,0.0947,289622.0,59.63867079241783
Cintas Corp.,CTAS,Industrials,715.76,711.48,711.3,0.627,1.305,49.32874,72623161344.0,719.98,474.74,0.0076,390434.0,73.95050897794911
Community Trust Bancorp,CTBI,Financial Services,43.05,42.16,41.94,2.647,0.675,9.965278,776023616.0,45.74,33.48,0.043899998,44486.0,71.66049326706917
Charles & Colvard Ltd,CTHR,Consumer Cyclical,1.83,1.84,1.85,-1.081,1.451,,5635357.0,9.6,1.53,,23844.0,30.937767953692415
Citi Trends,CTRN,Consumer Cyclical,18.72,19.25,18.84,-0.637,2.389,,160904016.0,32.9,17.46,,142219.0,18.05143530459783
Cognizant Technology Solutions,CTSH,Technology,67.83,66.93,66.89,1.405,1.054,16.266188,33725009920.0,80.09,62.14,0.0179,3639542.0,39.31210088450258
The Herzfeld Caribbean Basin Fund,CUBA,Financial Services,2.3599,2.33,2.33,1.283,1.265,2.1850924,35713076.0,4.14,2.25,0.23040001,44555.0,81.59181470113012
Customers Bancorp,CUBI,Financial Services,52.48,49.67,49.51,5.999,1.659,7.319386,1661096960.0,60.09,31.16,,339204.0,89.57000499429789
Cutera,CUTR,Healthcare,1.34,1.4,1.41,-4.965,1.322,,27128300.0,21.41,1.28,,720578.0,35.6688030349283
Cvb Financial Corp.,CVBF,Financial Services,17.35,17.17,17.17,1.048,0.467,11.4144745,2422754048.0,21.77,13.98,0.0466,657703.0,77.70623001482295
Cavco Industries,CVCO,Consumer Cyclical,349.84,343.8,343.8,1.757,1.233,19.054466,2895188224.0,400.99,233.84,,63675.0,80.5507108590505
Commercial Vehicle Group,CVGI,Consumer Cyclical,4.71,4.66,4.63,1.728,2.519,3.6230772,161919440.0,11.96,4.46,,128108.0,59.60432629444098
Calavo Growers,CVGW,Consumer Defensive,21.05,21.9,21.69,-2.951,0.548,,374692096.0,38.97,20.9,0.0184,204118.0,12.112488466843004
Commvault Systems,CVLT,Technology,120.41,120.15,119.99,0.35,0.611,32.023937,5270056960.0,126.93,63.7,,365550.0,74.01417318096217
Cvd Equipment Corp.,CVV,Industrials,3.9,3.95,3.91,-0.256,1.396,,26618826.0,8.67,3.68,,13963.0,19.97951200177677
Community West Bancshares,CWBC,Financial Services,18.39,17.9,17.91,2.68,0.868,9.781915,347022976.0,24.47,13.55,0.026800001,59696.0,75.5379318680836
Consolidated Water Co. Ltd,CWCO,Utilities,25.36,25.09,25.06,1.197,0.173,12.076191,401420928.0,38.29,19.07,0.0152,134639.0,39.75498627634366
Casella Waste Systems,CWST,Industrials,101.64,100.11,100.29,1.346,0.983,317.625,5906117632.0,102.0,72.97,,265259.0,80.38422350196791
Cyanotech Corp.,CYAN,Consumer Defensive,0.3895,0.325,0.39,-0.128,-0.002,,2706394.0,1.04,0.12,,2573.0,69.54095699501018
Cyclacel Pharmaceuticals,CYCC,Healthcare,1.59,1.5,1.51,5.298,0.588,,2326583.0,13.2,1.3,,909200.0,27.531245707719222
Cyclacel Pharmaceuticals,CYCCP,Healthcare,8.45,8.45,8.48,-0.354,0.588,,16067421.0,22.2,5.25,0.071,2485.0,52.08943183562912
Cytokinetics Inc.,CYTK,Healthcare,54.93,55.14,54.86,0.128,0.753,,6436917248.0,110.25,25.98,,2029570.0,65.01572468940654
Citizens & Northern Corp,CZNC,Financial Services,17.42,17.1112,17.11,1.812,0.46,11.460526,267851664.0,23.5,16.5,0.0655,24260.0,65.47561468380351
Caesars Entertainment Corporati,CZR,Consumer Cyclical,36.61,37.18,36.81,-0.543,2.985,10.341808,7909700096.0,60.27,31.74,,4579222.0,65.80003411685341
Citizens Community Bancorp,CZWI,Financial Services,11.15,11.07,11.08,0.632,1.071,8.643411,116030240.0,12.61,8.47,0.028900001,6375.0,58.192817433431415
Data I/O Corp.,DAIO,Technology,2.82,2.73,2.82,0.0,0.993,,25450894.0,4.8,2.64,,20790.0,70.77454516514717
Daktronics,DAKT,Technology,13.65,13.73,13.67,-0.146,1.128,18.445946,631945856.0,14.58,6.33,,451295.0,65.11016041423717
Famous Dave's Of America,DAVE,Technology,34.69,34.93,34.59,0.289,2.832,,427963584.0,63.5,4.72,,227449.0,75.0878261434181
Dime Community Bancshares,DCOM,Financial Services,20.49,20.03,19.97,2.604,1.105,11.511236,798497344.0,27.91,17.29,0.050100002,180919.0,80.52858395714368
Delcath Systems,DCTH,Healthcare,8.14,8.25,8.16,-0.245,0.643,,226176416.0,9.18,2.25,,269060.0,78.329739402064
Deckers Outdoor Corp.,DECK,Consumer Cyclical,893.85,925.0,939.05,-4.813,1.064,30.6113,22741778432.0,1106.89,484.02,,341632.0,17.407164086262526
Dell Inc.,DELL,Technology,145.745,146.29,145.74,0.003,0.978,29.743876,103377510400.0,179.7,52.05,0.012200001,13218031.0,62.60368222121698
Denny's Corp.,DENN,Consumer Cyclical,6.53,6.49,6.49,0.616,2.015,15.186047,339681472.0,12.17,6.33,,616550.0,46.665333070830705
Donegal Group,DGICA,Financial Services,13.0,12.76,12.79,1.642,-0.07,81.25,425441888.0,15.3,12.26,0.0539,54085.0,51.967383315919825
Donegal Group,DGICB,Financial Services,11.2599,11.2599,11.41,-1.316,-0.07,70.374374,418568768.0,16.0,10.75,0.0551,1118.0,73.4486341729588
Digi International Inc.,DGII,Technology,22.87,22.58,22.44,1.916,1.073,60.18421,831887104.0,42.95,21.25,,209834.0,72.19253894484626
Digital Ally,DGLY,Communication Services,2.13,2.13,2.12,0.472,0.864,,6134038.0,4.4,1.73,,13726.0,23.95632331112455
Diamond Hill Investment Group,DHIL,Financial Services,141.12,140.31,139.35,1.27,0.947,9.573948,391310208.0,188.28,135.44,0.0431,18378.0,51.83900765133683
Diodes Inc.,DIOD,Technology,81.08,78.0,77.3,4.89,1.357,22.092644,3739644928.0,96.69,60.0,,311039.0,85.46264049614061
Daily Journal Corp. [S.C.],DJCO,Technology,387.0,389.32,387.0,0.0,0.954,23.977695,532910624.0,411.0,282.5,,8577.0,68.89782048017823
Dlh Holdings Corp,DLHC,Industrials,10.73,10.73,10.81,-0.74,1.183,51.095238,152719008.0,17.58,9.55,,64416.0,38.40720568777591
Dollar Tree,DLTR,Consumer Defensive,102.48,104.43,104.03,-1.49,0.886,,22027462656.0,154.96,101.83,,2665891.0,26.189381344853757
Dorchester Minerals L.P.,DMLP,Energy,31.92,31.7,31.68,0.758,1.086,12.372093,1279628160.0,35.74,27.16,0.104499996,60700.0,33.353624468837225
Digimarc Corp.,DMRC,Technology,30.48,30.84,30.8,-1.039,1.725,,651458176.0,43.43,21.0,,156086.0,53.44913138896692
Dorman Products,DORM,Consumer Cyclical,88.25,87.83,87.27,1.123,0.819,17.75654,2722159616.0,98.55,60.01,,116296.0,40.528715240047646
Durect Corp.,DRRX,Healthcare,1.34,1.23,1.23,8.943,1.033,,41592796.0,5.28,0.47,,164500.0,64.36626679337132
The Descartes Systems Group Inc.,DSGX,Technology,99.7,100.1,100.27,-0.568,0.752,71.21429,8518626816.0,100.89,69.59,,191265.0,84.85232803511768
Deswell Industries,DSWL,Technology,2.438,2.47,2.46,-0.894,0.467,5.079167,38850016.0,2.88,2.12,0.082600005,8226.0,63.629521143385325
Dynavax Technologies Corp.,DVAX,Healthcare,10.6,10.96,10.98,-3.461,1.276,151.42857,1387455232.0,15.15,10.475,,2277840.0,26.95994289037769
Dawson Geophysical Company,DWSN,Energy,1.92,1.9,1.9,1.053,0.808,,59159616.0,2.65,1.27,,21442.0,72.31996306385287
Dexcom,DXCM,Healthcare,110.79,110.84,110.84,-0.045,1.158,71.94156,44059410432.0,142.0,74.75,,2766303.0,42.93920813718971
Casual Male Retail Group,DXLG,Consumer Cyclical,3.39,3.34,3.33,1.802,1.325,8.921053,197417680.0,5.28,3.01,,267514.0,39.70745601036556
Dxp Enterprises,DXPE,Industrials,44.14,43.57,43.68,1.053,1.604,12.227147,703075136.0,57.38,28.7,,132440.0,49.87846825213062
The Dixie Group,DXYN,Consumer Cyclical,0.6009,0.602,0.572,5.052,2.401,,9548241.0,1.28,0.46,,50008.0,33.67385212576072
Dynatronics Corp.,DYNT,Healthcare,0.239,0.238,0.239,0.0,0.239,,1268736.0,0.91,0.15,,769144.0,34.966673614641394
Dynasil Corporation Of America,DYSL,Technology,2.45,2.45,2.45,0.0,-0.123,,36757104.0,2.75,2.05,,188.0,
Electronic Arts Inc.,EA,Communication Services,144.09,141.01,140.58,2.497,0.788,30.788462,38289756160.0,144.53,117.47,0.0054,2128760.0,56.77531212624286
Ebay Inc.,EBAY,Consumer Cyclical,52.98,52.59,52.65,0.627,1.307,10.57485,26595958784.0,55.35,37.17,0.020499999,5082737.0,54.01447657669396
Eagle Bancorp Montana,EBMT,Financial Services,12.95,12.8894,12.85,0.778,0.531,11.666666,103817296.0,17.65,11.26,0.0434,6455.0,70.976782114879
Enterprise Bancorp Inc,EBTC,Financial Services,23.82,23.4501,23.49,1.405,0.529,8.185567,294765344.0,34.1,22.6,0.040900003,19444.0,59.65486295499602
Encore Capital Group Inc,ECPG,Financial Services,42.47,42.49,42.29,0.426,1.548,,1005982656.0,54.73,34.74,,150177.0,68.95680650458222
Edap Tms S.A.,EDAP,Healthcare,5.01,5.02,5.08,-1.378,0.455,,185890048.0,9.45,3.6,,31949.0,31.902290881387614
Educational Development Corp.,EDUC,Communication Services,1.85,1.86,1.865,-0.804,1.078,26.428572,15863917.0,2.95,0.8,,12186.0,83.3947969298797
Euronet Worldwide,EEFT,Technology,100.1,100.59,100.58,-0.477,1.45,17.685513,4591696896.0,121.06,73.84,,306254.0,36.3712645958956
Enterprise Financial Services Corp.,EFSC,Financial Services,40.25,39.57,39.51,1.873,0.996,8.63734,1509040896.0,46.17,32.97,0.026300002,121714.0,75.50760653363437
Egain Comm Cp,EGAN,Technology,6.05,6.1,6.1,-0.82,0.466,21.607143,180451536.0,8.52,5.5,,94301.0,43.635314628929514
Eagle Bancorp,EGBN,Financial Services,18.96,18.34,18.28,3.72,1.081,7.5238094,572394816.0,31.97,15.99,0.098500006,327831.0,76.00993116487192
8X8 Inc,EGHT,Technology,2.21,2.29,2.27,-2.643,1.566,,277080960.0,4.88,1.85,,1103472.0,52.87480511536033
Ehealth,EHTH,Financial Services,4.32,4.37,4.34,-0.461,0.557,,125813528.0,10.2,4.19,,326980.0,22.287105333331994
Electro-Sensors,ELSE,Technology,4.0284,4.0284,3.94,2.244,0.382,44.76,13809436.0,4.48,3.65,,3037.0,58.73299971834281
Eltek Ltd,ELTK,Technology,9.65,9.47,9.45,2.116,0.326,9.018691,64735284.0,22.8,7.06,0.023,34639.0,63.5193418142991
Elbit Imaging Ltd,EMITF,Healthcare,0.85,0.85,0.8,6.25,0.591,,12223340.0,1.25,0.8,0.0478,326.0,
Emcore Corp.,EMKR,Technology,1.29,1.33,1.34,-3.731,1.516,,10664649.0,9.5,0.78,,791716.0,76.38985461189718
Eastern Company,EML,Industrials,26.2,25.935,26.04,0.614,1.033,16.58228,163317968.0,35.78,16.1,0.016900001,35818.0,38.19920902813435
Emmis Communications Corp.,EMMS,Communication Services,4.82,4.82,4.82,0.0,0.822,,58595780.0,5.7,2.0,,244.0,
Englobal Corp.,ENG,Industrials,1.44,1.42,1.42,1.408,1.465,,7425475.0,3.6,1.01,,7811.0,44.35921679504019
Enphase Energy Inc.,ENPH,Technology,106.75,104.81,103.59,3.05,1.705,55.025772,14524726272.0,192.22,73.49,,4014822.0,51.77932154461452
The Ensign Group,ENSG,Healthcare,130.31,126.84,126.44,3.061,0.983,34.382584,7417635840.0,130.41,88.93,0.0019,292288.0,83.93748982425804
Enanta Pharmaceuticals Inc.,ENTA,Healthcare,14.6,14.59,14.44,1.108,0.603,,309219264.0,20.04,8.08,,163857.0,63.70368766722636
Entegris,ENTG,Technology,143.77,141.87,140.23,2.524,1.243,68.78948,21679224832.0,146.91,84.13,0.0029,1370786.0,82.63152714799739
Enzon Pharmaceuticals,ENZN,Healthcare,0.155,0.1551,0.17,-8.824,0.49,Infinity,11503263.0,0.24,0.06,,32200.0,70.4970494139535
Equinix,EQIX,Real Estate,775.96,770.72,766.83,1.191,0.676,77.82949,73643024384.0,914.93,677.8,0.0222,619181.0,65.7971472846163
Lm Ericsson Telephone Company,ERIC,Technology,6.44,6.395,6.33,1.738,0.395,,21597054976.0,6.44,4.33,0.0395,15730429.0,77.74618550099069
Erie Indemnity Company,ERIE,Financial Services,357.94,356.31,356.56,0.387,0.416,38.61273,18716647424.0,420.34,199.49,0.0143,68877.0,46.00493737082854
Energy Recovery,ERII,Industrials,13.64,13.54,13.47,1.262,1.238,40.11765,781983936.0,30.76,12.26,,384154.0,65.55806946834491
Escalade Inc.,ESCA,Consumer Cyclical,12.75,12.7501,12.75,0.0,1.265,14.010988,176735392.0,22.01,12.34,0.0471,18659.0,56.82898588369688
